,Time,User,Key/Agent,Message
1515,2020-05-30 14:30:01,shukrithis-ubuntu,CRON[27936],' (root) CMD ([ -x /etc/init.d/anacron ] && if [ ! -d /run/systemd/system ]; then /usr/sbin/invoke-rc.d anacron start >/dev/null; fi)\n'
1516,2020-05-30 14:31:17,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
1517,2020-05-30 14:31:17,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
1518,2020-05-30 14:31:17,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
1519,2020-05-30 14:31:27,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1520,2020-05-30 14:31:27,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
1521,2020-05-30 14:34:33,shukrithis-ubuntu,systemd[1],' Started Run anacron jobs.\n'
1522,2020-05-30 14:34:33,shukrithis-ubuntu,systemd[1],' anacron.service: Succeeded.\n'
1523,2020-05-30 14:46:27,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1524,2020-05-30 14:51:27,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1525,2020-05-30 15:01:27,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1526,2020-05-30 15:01:47,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
1527,2020-05-30 15:01:47,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
1528,2020-05-30 15:01:47,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
1529,2020-05-30 15:01:57,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
1530,2020-05-30 15:06:27,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1531,2020-05-30 15:16:37,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1532,2020-05-30 15:17:42,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.freedesktop.Tracker1\' unit=\'tracker-store.service\' requested by \':1.82\' (uid=1000 pid=2746 comm=""/usr/lib/tracker/tracker-miner-fs "" label=""unconfined"")\n'"
1533,2020-05-30 15:17:42,shukrithis-ubuntu,systemd[2318],' Starting Tracker metadata database store and lookup manager...\n'
1534,2020-05-30 15:17:43,shukrithis-ubuntu,systemd[2318],' Started Tracker metadata database store and lookup manager.\n'
1535,2020-05-30 15:17:43,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.freedesktop.Tracker1.Miner.Extract\' unit=\'tracker-extract.service\' requested by \':1.82\' (uid=1000 pid=2746 comm=""/usr/lib/tracker/tracker-miner-fs "" label=""unconfined"")\n'"
1536,2020-05-30 15:17:43,shukrithis-ubuntu,systemd[2318],' Starting Tracker metadata extractor...\n'
1537,2020-05-30 15:17:43,shukrithis-ubuntu,systemd[2318],' Started Tracker metadata extractor.\n'
1538,2020-05-30 15:17:54,shukrithis-ubuntu,systemd[2318],' tracker-extract.service: Succeeded.\n'
1539,2020-05-30 15:18:14,shukrithis-ubuntu,systemd[2318],' tracker-store.service: Succeeded.\n'
1540,2020-05-30 15:21:27,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1541,2020-05-30 15:30:01,shukrithis-ubuntu,CRON[28807],' (root) CMD ([ -x /etc/init.d/anacron ] && if [ ! -d /run/systemd/system ]; then /usr/sbin/invoke-rc.d anacron start >/dev/null; fi)\n'
1542,2020-05-30 15:30:33,shukrithis-ubuntu,systemd[1],' Condition check resulted in Run anacron jobs being skipped.\n'
1543,2020-05-30 15:32:17,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
1544,2020-05-30 15:32:17,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
1545,2020-05-30 15:32:17,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
1546,2020-05-30 15:32:27,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
1547,2020-05-30 15:34:19,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'net.reactivated.Fprint\' unit=\'fprintd.service\' requested by \':1.314\' (uid=1000 pid=2561 comm=""/usr/bin/gnome-shell "" label=""unconfined"")\n'"
1548,2020-05-30 15:34:19,shukrithis-ubuntu,systemd[1],' Starting Fingerprint Authentication Daemon...\n'
1549,2020-05-30 15:34:20,shukrithis-ubuntu,systemd[1],' Started Fingerprint Authentication Daemon.\n'
1550,2020-05-30 15:34:50,shukrithis-ubuntu,systemd[1],' fprintd.service: Succeeded.\n'
1551,2020-05-30 15:36:27,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1552,2020-05-30 15:36:58,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.3107\' (uid=1000 pid=20219 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
1553,2020-05-30 15:36:58,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
1554,2020-05-30 15:36:59,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
1555,2020-05-30 15:37:29,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
1556,2020-05-30 15:39:26,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.3115\' (uid=1000 pid=20219 comm=""/usr/lib/firefox/firefox -new-window "" label=""unconfined"")\n'"
1557,2020-05-30 15:39:26,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
1558,2020-05-30 15:39:26,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
1559,2020-05-30 15:39:56,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
1560,2020-05-30 15:40:39,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
1561,2020-05-30 15:40:40,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
1562,2020-05-30 15:40:40,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
1563,2020-05-30 15:40:40,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
1564,2020-05-30 15:40:40,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
1565,2020-05-30 15:40:40,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
1566,2020-05-30 15:40:40,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
1567,2020-05-30 15:40:44,shukrithis-ubuntu,systemd[1],' Reached target Sleep.\n'
1568,2020-05-30 15:40:44,shukrithis-ubuntu,systemd[1],' Starting Suspend...\n'
1569,2020-05-30 15:40:44,shukrithis-ubuntu,systemd-sleep[29295],' Suspending system...\n'
1570,2020-05-30 15:40:45,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
1571,2020-05-30 16:37:51,shukrithis-ubuntu,systemd[1],' Condition check resulted in Run anacron jobs being skipped.\n'
1572,2020-05-30 16:37:51,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
1573,2020-05-30 16:37:51,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
1574,2020-05-30 16:37:51,shukrithis-ubuntu,systemd[1],' Stopped target Bluetooth.\n'
1575,2020-05-30 16:37:52,shukrithis-ubuntu,systemd-sleep[29295],' System resumed.\n'
1576,2020-05-30 16:37:52,shukrithis-ubuntu,systemd-sleep[29295],' /dev/sda:\n'
1577,2020-05-30 16:37:52,shukrithis-ubuntu,systemd-sleep[29295],'  setting Advanced Power Management level to 0x80 (128)\n'
1578,2020-05-30 16:37:52,shukrithis-ubuntu,systemd-sleep[29295],'  APM_level#011= 128\n'
1579,2020-05-30 16:37:52,shukrithis-ubuntu,systemd-sleep[29295],' /dev/sda:\n'
1580,2020-05-30 16:37:52,shukrithis-ubuntu,systemd-sleep[29295],'  setting standby to 36 (3 minutes)\n'
1581,2020-05-30 16:37:52,shukrithis-ubuntu,systemd[1],' systemd-suspend.service: Succeeded.\n'
1582,2020-05-30 16:37:52,shukrithis-ubuntu,systemd[1],' Started Suspend.\n'
1583,2020-05-30 16:37:52,shukrithis-ubuntu,systemd[1],' Stopped target Sleep.\n'
1584,2020-05-30 16:37:52,shukrithis-ubuntu,systemd[1],' Reached target Suspend.\n'
1585,2020-05-30 16:37:52,shukrithis-ubuntu,systemd[1],' Stopped target Suspend.\n'
1586,2020-05-30 16:37:52,shukrithis-ubuntu,systemd[1],' Reached target Bluetooth.\n'
1587,2020-05-30 16:37:52,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'net.reactivated.Fprint\' unit=\'fprintd.service\' requested by \':1.314\' (uid=1000 pid=2561 comm=""/usr/bin/gnome-shell "" label=""unconfined"")\n'"
1588,2020-05-30 16:37:52,shukrithis-ubuntu,systemd[1],' Starting Fingerprint Authentication Daemon...\n'
1589,2020-05-30 16:37:52,shukrithis-ubuntu,systemd[1],' Started Fingerprint Authentication Daemon.\n'
1590,2020-05-30 16:37:54,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
1591,2020-05-30 16:37:57,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
1592,2020-05-30 16:38:05,shukrithis-ubuntu,CRON[29472],' (root) CMD ([ -x /etc/init.d/anacron ] && if [ ! -d /run/systemd/system ]; then /usr/sbin/invoke-rc.d anacron start >/dev/null; fi)\n'
1593,2020-05-30 16:38:07,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
1594,2020-05-30 16:38:07,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
1595,2020-05-30 16:38:12,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
1596,2020-05-30 16:38:13,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
1597,2020-05-30 16:38:13,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
1598,2020-05-30 16:38:13,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
1599,2020-05-30 16:38:15,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
1600,2020-05-30 16:38:15,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
1601,2020-05-30 16:38:21,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1602,2020-05-30 16:38:23,shukrithis-ubuntu,systemd[1],' fprintd.service: Succeeded.\n'
1603,2020-05-30 16:38:25,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
1604,2020-05-30 16:38:31,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1605,2020-05-30 16:38:38,shukrithis-ubuntu,systemd[2318],"' gnome-terminal-server.service: Main process exited, code=killed, status=15/TERM\n'"
1606,2020-05-30 16:38:38,shukrithis-ubuntu,systemd[2318],' gnome-terminal-server.service: Succeeded.\n'
1607,2020-05-30 16:38:39,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.freedesktop.Tracker1\' unit=\'tracker-store.service\' requested by \':1.82\' (uid=1000 pid=2746 comm=""/usr/lib/tracker/tracker-miner-fs "" label=""unconfined"")\n'"
1608,2020-05-30 16:38:39,shukrithis-ubuntu,systemd[2318],' Starting Tracker metadata database store and lookup manager...\n'
1609,2020-05-30 16:38:39,shukrithis-ubuntu,systemd[2318],' Started Tracker metadata database store and lookup manager.\n'
1610,2020-05-30 16:38:49,shukrithis-ubuntu,systemd[2318],' gnome-launched-gnome-calculator_gnome-calculator.desktop-23790.scope: Succeeded.\n'
1611,2020-05-30 16:38:56,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1612,2020-05-30 16:38:59,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1613,2020-05-30 16:39:03,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.hostname1\' unit=\'dbus-org.freedesktop.hostname1.service\' requested by \':1.3149\' (uid=1000 pid=29604 comm=""/usr/bin/nautilus --gapplication-service "" label=""unconfined"")\n'"
1614,2020-05-30 16:39:03,shukrithis-ubuntu,systemd[1],' Starting Hostname Service...\n'
1615,2020-05-30 16:39:04,shukrithis-ubuntu,systemd[1],' Started Hostname Service.\n'
1616,2020-05-30 16:39:14,shukrithis-ubuntu,systemd[2318],' tracker-store.service: Succeeded.\n'
1617,2020-05-30 16:39:34,shukrithis-ubuntu,systemd[1],' systemd-hostnamed.service: Succeeded.\n'
1618,2020-05-30 16:40:14,shukrithis-ubuntu,dbus-daemon[2347],"' [session uid=1000 pid=2347] Activating via systemd: service name=\'org.gnome.Terminal\' unit=\'gnome-terminal-server.service\' requested by \':1.1057\' (uid=1000 pid=29678 comm=""/usr/bin/gnome-terminal.real "" label=""unconfined"")\n'"
1619,2020-05-30 16:40:14,shukrithis-ubuntu,systemd[2318],' gnome-terminal-server.service: Found left-over process 6088 (python3) in control group while starting unit. Ignoring.\n'
1620,2020-05-30 16:40:14,shukrithis-ubuntu,systemd[2318],"' This usually indicates unclean termination of a previous run, or service implementation deficiencies.\n'"
1621,2020-05-30 16:40:14,shukrithis-ubuntu,systemd[2318],' Starting GNOME Terminal Server...\n'
1622,2020-05-30 16:40:15,shukrithis-ubuntu,systemd[2318],' Started GNOME Terminal Server.\n'
1623,2020-05-30 16:40:22,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1624,2020-05-30 16:40:26,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1625,2020-05-30 16:41:24,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1626,2020-05-30 16:41:32,shukrithis-ubuntu,systemd[1],' Reached target Sleep.\n'
1627,2020-05-30 16:41:32,shukrithis-ubuntu,systemd[1],' Starting Suspend...\n'
1628,2020-05-30 16:41:32,shukrithis-ubuntu,systemd-sleep[29713],' Suspending system...\n'
1629,2020-05-30 16:54:56,shukrithis-ubuntu,systemd[1],' Starting Load/Save RF Kill Switch Status...\n'
1630,2020-05-30 16:54:56,shukrithis-ubuntu,systemd[1],' Started Load/Save RF Kill Switch Status.\n'
1631,2020-05-30 16:54:56,shukrithis-ubuntu,systemd[1],' Stopped target Bluetooth.\n'
1632,2020-05-30 16:54:56,shukrithis-ubuntu,systemd-sleep[29713],' System resumed.\n'
1633,2020-05-30 16:54:57,shukrithis-ubuntu,systemd[1],' Reached target Bluetooth.\n'
1634,2020-05-30 16:54:57,shukrithis-ubuntu,systemd-sleep[29713],' /dev/sda:\n'
1635,2020-05-30 16:54:57,shukrithis-ubuntu,systemd-sleep[29713],'  setting Advanced Power Management level to 0x80 (128)\n'
1636,2020-05-30 16:54:57,shukrithis-ubuntu,systemd-sleep[29713],'  APM_level#011= 128\n'
1637,2020-05-30 16:54:57,shukrithis-ubuntu,systemd-sleep[29713],' /dev/sda:\n'
1638,2020-05-30 16:54:57,shukrithis-ubuntu,systemd-sleep[29713],'  setting standby to 36 (3 minutes)\n'
1639,2020-05-30 16:54:57,shukrithis-ubuntu,systemd[1],' systemd-suspend.service: Succeeded.\n'
1640,2020-05-30 16:54:57,shukrithis-ubuntu,systemd[1],' Started Suspend.\n'
1641,2020-05-30 16:54:57,shukrithis-ubuntu,systemd[1],' Stopped target Sleep.\n'
1642,2020-05-30 16:54:57,shukrithis-ubuntu,systemd[1],' Reached target Suspend.\n'
1643,2020-05-30 16:54:57,shukrithis-ubuntu,systemd[1],' Stopped target Suspend.\n'
1644,2020-05-30 16:54:57,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
1645,2020-05-30 16:54:57,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
1646,2020-05-30 16:54:58,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
1647,2020-05-30 16:54:58,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
1648,2020-05-30 16:54:58,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
1649,2020-05-30 16:54:58,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'net.reactivated.Fprint\' unit=\'fprintd.service\' requested by \':1.314\' (uid=1000 pid=2561 comm=""/usr/bin/gnome-shell "" label=""unconfined"")\n'"
1650,2020-05-30 16:54:58,shukrithis-ubuntu,systemd[1],' Starting Fingerprint Authentication Daemon...\n'
1651,2020-05-30 16:54:58,shukrithis-ubuntu,systemd[1],' Started Fingerprint Authentication Daemon.\n'
1652,2020-05-30 16:55:02,shukrithis-ubuntu,systemd[1],' systemd-rfkill.service: Succeeded.\n'
1653,2020-05-30 16:55:04,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-user-share-webdav.service not loaded.\n'
1654,2020-05-30 16:55:04,shukrithis-ubuntu,gsd-sharing[2673],' Failed to StopUnit service: GDBus.Error:org.freedesktop.systemd1.NoSuchUnit: Unit gnome-remote-desktop.service not loaded.\n'
1655,2020-05-30 16:55:08,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 192.168.2.1.\n'
1656,2020-05-30 16:55:14,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1657,2020-05-30 16:55:24,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1658,2020-05-30 16:55:24,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1659,2020-05-30 16:55:24,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
1660,2020-05-30 16:55:28,shukrithis-ubuntu,systemd[1],' fprintd.service: Succeeded.\n'
1661,2020-05-30 16:55:36,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1662,2020-05-30 16:55:43,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1663,2020-05-30 16:59:19,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1664,2020-05-30 17:03:35,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1665,2020-05-30 17:12:01,shukrithis-ubuntu,systemd-timesyncd[918],' Synchronized to time server for the first time [2001:67c:1560:8003::c8]:123 (ntp.ubuntu.com).\n'
1666,2020-05-30 17:12:01,shukrithis-ubuntu,systemd[1],' Starting Message of the Day...\n'
1667,2020-05-30 17:12:03,shukrithis-ubuntu,systemd[1],' motd-news.service: Succeeded.\n'
1668,2020-05-30 17:12:03,shukrithis-ubuntu,systemd[1],' Started Message of the Day.\n'
1669,2020-05-30 17:18:35,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1670,2020-05-30 17:23:35,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1671,2020-05-30 17:27:51,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
1672,2020-05-30 17:27:51,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
1673,2020-05-30 17:27:51,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
1674,2020-05-30 17:28:01,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
1675,2020-05-30 17:30:01,shukrithis-ubuntu,CRON[30921],' (root) CMD ([ -x /etc/init.d/anacron ] && if [ ! -d /run/systemd/system ]; then /usr/sbin/invoke-rc.d anacron start >/dev/null; fi)\n'
1676,2020-05-30 17:33:23,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'net.reactivated.Fprint\' unit=\'fprintd.service\' requested by \':1.314\' (uid=1000 pid=2561 comm=""/usr/bin/gnome-shell "" label=""unconfined"")\n'"
1677,2020-05-30 17:33:23,shukrithis-ubuntu,systemd[1],' Starting Fingerprint Authentication Daemon...\n'
1678,2020-05-30 17:33:23,shukrithis-ubuntu,systemd[1],' Started Fingerprint Authentication Daemon.\n'
1679,2020-05-30 17:33:54,shukrithis-ubuntu,systemd[1],' fprintd.service: Succeeded.\n'
1680,2020-05-30 17:35:15,shukrithis-ubuntu,systemd[1],' Started Run anacron jobs.\n'
1681,2020-05-30 17:35:15,shukrithis-ubuntu,systemd[1],' anacron.service: Succeeded.\n'
1682,2020-05-30 17:37:47,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1683,2020-05-30 17:38:35,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1684,2020-05-30 17:46:53,shukrithis-ubuntu,/usr/lib/gdm3/gdm-x-session[2348],' (II) systemd-logind: got fd for /dev/input/event6 13:70 fd 74 paused 0\n'
1685,2020-05-30 17:53:36,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1686,2020-05-30 17:58:01,shukrithis-ubuntu,systemd[2318],' Started Application launched by gnome-shell.\n'
1687,2020-05-30 17:58:35,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1688,2020-05-30 17:58:56,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'org.freedesktop.nm_dispatcher\' unit=\'dbus-org.freedesktop.nm-dispatcher.service\' requested by \':1.12\' (uid=0 pid=1012 comm=""/usr/sbin/NetworkManager --no-daemon "" label=""unconfined"")\n'"
1689,2020-05-30 17:58:56,shukrithis-ubuntu,systemd[1],' Starting Network Manager Script Dispatcher Service...\n'
1690,2020-05-30 17:58:56,shukrithis-ubuntu,systemd[1],' Started Network Manager Script Dispatcher Service.\n'
1691,2020-05-30 17:59:07,shukrithis-ubuntu,systemd[1],' NetworkManager-dispatcher.service: Succeeded.\n'
1692,2020-05-30 18:08:57,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1693,2020-05-30 18:09:02,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server 172.16.2.2.\n'
1694,2020-05-30 18:09:17,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server 172.16.2.2.\n'
1695,2020-05-30 18:09:28,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1696,2020-05-30 18:09:42,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1697,2020-05-30 18:09:58,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1698,2020-05-30 18:10:26,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (TCP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1699,2020-05-30 18:10:45,shukrithis-ubuntu,systemd-resolved[916],' Using degraded feature set (UDP) for DNS server fe80::6238:e0ff:fe6a:c9ac%3.\n'
1700,2020-05-30 18:17:40,shukrithis-ubuntu,dbus-daemon[1010],"' [system] Activating via systemd: service name=\'net.reactivated.Fprint\' unit=\'fprintd.service\' requested by \':1.314\' (uid=1000 pid=2561 comm=""/usr/bin/gnome-shell "" label=""unconfined"")\n'"
1701,2020-05-30 18:17:40,shukrithis-ubuntu,systemd[1],' Starting Fingerprint Authentication Daemon...\n'
1702,2020-05-30 18:17:40,shukrithis-ubuntu,systemd[1],' Started Fingerprint Authentication Daemon.\n'
1703,2020-05-30 18:18:10,shukrithis-ubuntu,systemd[1],' fprintd.service: Succeeded.\n'
